,Date,Tweet,User
879,2021-07-21 22:38:48,"@farhanzulkefly Kalau kau org nk derma ,derma je lah..UEL pon tau mana dosa mana pahala.kalau dia buat xbetul jwblah dgn Allah..xperlulah kita sibuk2 nk pikir.aku skrg ni stress dok berkurung dlm rmh,kes covid masih mcm tu jugak.Berbulan dok mereput dlm rmh..Murung😔😔😔😔",arra myra
880,2021-07-21 22:38:48,"@begoeloh @harriswawan @panto_garasi @datuakrajoangek @sociotalker @ainunnajb @LaporCovid @KawalCOVID19 @sim_sus @hri_hari @vaiyo @miraclemile11 @nova__setyanto Bentar lagi RS sepi covid tong

Nafsu banget seh.. 
Tenaga loyo
Gemooyyy... 

Ngapain lu terus melotot in kejelekan jokowi
Padahal pimpinan kelompok lu jg lebih jelek dr dia

Hidup lo ga bahagia banget ya",Imamat Rajani
881,2021-07-21 22:38:45,"@tirta_hudhi @kopiganja @dokterparu banyak pasien yg sudah confirm dan isolasi tp masih denial kalo dia covid jd tetep keliaran. bukan alasan ekonomi karena dia dr pekerjaannya sudah mapan, pendidikan tinggi...yg gitu baiknya digimanain?",🅂🄴🄼🅄🅃🄶🄴🄽🄸
882,2021-07-21 22:38:44,@iswi955 Kemarin awal covid sekelas menkes saja meremehkan corona,Rajinmandi_kurangtiduR
883,2021-07-21 22:38:40,"Dirbinmas Polda DIY Kombes pol Drs Anjar Gunadi, MM, melaksanakan kegiatan vicon yang dipimpin oleh Bapak Kapolri tentang agenda perkembangan penangananan covid 19 di Indonesian bertempat Digedung Anton Soedjarwo https://t.co/aAjGHBmFXx",Dit Binmas Polda D.I.Y
884,2021-07-21 22:38:39,Didata aja mereka semua jika dalam 2 minggu kedepan salah satu dr mereka terpapar covid suruh berobat sendiri!! Mereka sdh menantang maut!! https://t.co/sCigWjwZdY,Albertsantoso
885,2021-07-21 22:38:36,"https://t.co/lO3XqYMSO5

untuk pemuja non PPKM dan bawa2 singapura udah ga pake masker. silahkan disimak.",R lalu F dan H
886,2021-07-21 22:38:20,"@NovalAssegaf Lockdown-menjaga pon-penonton

🤡🤡🤡🤥🤥🤥

Begitu idul adha selesai, sepi dah pemberitaan covid yg mengerikan itu,

Sblm ied semua tv menyiarkan linjakan + &amp; kematian.

Selesai ied tenang lg tuh tv.

Mpon jalan, covid sirnaaaaa

Luar biasa covid pinterrrrrt

🤡🤡🤡😙😙😙🤡🤡🤥",sekar arum
887,2021-07-21 22:38:08,"Melaksanakan Giat Patroli Blue light, Moubailing dan Stationer guna menegur Pengendara yg tdk memakai Helm, SIM dan Himbauan Prokes, Covid-19 https://t.co/dSd06NUPl0",POLSEK MASBAGIK
888,2021-07-21 22:38:00,"@VIVAcoid Baguslah kalau demikian
Masih hidup ya mereka?

RS Khusus DPR 
Khusus untuk makhluk yang tidak amanah 

https://t.co/gNBLFOXbHC",Ibu Pertiwi Menangis
889,2021-07-21 22:37:44,@H_Bakkaniy FB dia pon dah private dah.Cilaka betul perangai.tolonglah jangan jadi macam budak2 yang tak akil baligh lagi.Covid ni dah jadi 2 tahun dah..nak pakai mask susah sangat ke? kalau dia dapat covid ni dia dah salahkan orang lain dulu sebab tak nampak salah sendiri. Bodohnyaa 😒,iamMiaa 🏴🏴🏴
890,2021-07-21 22:37:34,Ada yg pernah kena covid? gejalanya apa aja sih? 😑😑,🌿🍀BISMILLAH 😇😇🍀🌿
891,2021-07-21 22:37:17,"@IsmailSabri60 Kilang penyumbang utama kes covid-19 boleh dibuka, kedai gunting rambut yg tidak pernah ada kluster mengapa susah sgt nak dibuka? Begitu juga dgn car wash? Harap kerajaan lebih cerdik.",MdRazif Ahmad
892,2021-07-21 22:37:15,"@iyarset Ya udah sih biarin aja yg antivax kagak mau vaksin. Misalkan, gw gak mau divaksin, trs besok mati, ya udah pilihan gw. Kalo semakin menyebar covid dan kelompok antivax, ya punah jg gpp. Apa untungnya sih melestasikan homo sapiens. Spesies merusak jg kan. Punah ya punah aja gpp.",Negeri Oligarki
893,2021-07-21 22:37:13,"My brother kawin hari ni↖(^▽^)↗
Semoga dipermudahkan segala urusan. 

Sayangnya tak dapat join ke Terengganu nak tengok dia nikah gara² covid ni😢",⚫Amal⚫
894,2021-07-21 22:37:11,"Sedih setiap lihat video orang2 yg kena dampak PPKM. Bikin kebijakan tapi ga sekalian mikirin solusinya, dikasih kritik+solusi tapi dengan sombongnya bilang ga usah ikut campur kalo ga tau penanganan covid.
Dari awal aja masih santai kok wkwk.",dwisa
895,2021-07-21 22:37:04,@ChatibBasri Bukan hanya sekadar agar menjadi zona hijau pak tp agar program PPKM seolah olah mampu dan berhasil menekan laju penyebaran covid,Pak Tua
896,2021-07-21 22:37:00,"https://t.co/HqpGQ3KUoy #Covid_19 harus dilawan dg kedisiplinan, ketegasan, solidaritas dan doa #aksinyatatanganipandemi https://t.co/lyGP4KIxid",MAMAN IMANULHAQ
897,2021-07-21 22:36:51,"Bener kata kak Lathifah nih perkuat imunisasi anak saat Covid emang penting https://t.co/FUfLPraOGR

@LathifahEdib",Ainhy Edelweiss
898,2021-07-21 22:36:48,"@IhsanAlfatih3 @FirzaHusain Sudah divaksin artinya lebih kuat menghadapi virus covid mas. Bukan artinya jd ga bisa positif.
Pamanku sekeluarga lg isoman nih. Ga da yg bergejala. Krn semuanya sudah vaksin.",Margareta Harianja
899,2021-07-21 22:36:45,"A veteran journalist, Tawanda Gudhlangah has died.
Gudhlangah succumbed to Covid-19.@BulawayoZoom @ZimbabweZoom @Harare1Zoom @citezw @263Chat https://t.co/5WGDL0KMLh",Tindo Mureza
900,2021-07-21 22:36:36,MAU JG KETEMU PLS COVID HUSH SANA PERGI AKU MAU KETEMU ANAKANAKKUUUU😤😔,van
901,2021-07-21 22:36:34,"Nerazzurri, dalam sebuah pernyataan resmi, mengatakan keputusan itu diambil akibat risiko dari perjalanan internasional seiring meningkatnya kasus covid-19.
  https://t.co/3D11hmUUr1",Media Indonesia
902,2021-07-21 22:36:33,@monasartikaa Enak yah berasa bebas mudah2an indonesia segera terbebas dr covid aamiin,Senopati Erwan
903,2021-07-21 22:36:21,@nanoyyxx @iyarset padahal udah banyak banget angka kematian karena Covid. dan harusnya mereka jangan denial kalau banyak dari mereka yang udah vaksin itu punya imun yang lebih kuat dibanding orang lain yang belum vaksin. kok ini malah diputarbalikkan.,M U N G I L 🐳
904,2021-07-21 22:36:18,@farihaaddinaa weh yeeee kita ni kebal covid ke eh 🤡😭,sung jin woo the goat 🏴
905,2021-07-21 22:36:13,"Serandom apa diriku. Niat awal
Belajar Kedokteran lg..
15 menit baca AV block
15 menit kemudian ""Biaya Hidup Di Newyork
15 menit lg mengurus Visa eropa
15 menit lg ""Dengue Fever""
15menit lg Melihara ikan Guppy..
15 menit lg Covid 19
15 menit skrg.. ""Belajar bahasa Spanyol""
🤣🤦🏻‍♀️",Nova S.U. Purba
906,2021-07-21 22:36:13,@GOPLeader Blah blah blah. Covid.,Buddy Carter alt Pharma Bro
907,2021-07-21 22:36:10,Menyambut mentari pagi... Semangat  sodaraku  covid 19 akan segera permisi.....,Syarifuddin Idrus
908,2021-07-21 22:36:06,"Hallo Kawan JM

Patuhi protokol kesehatan untuk memutus penyebaran Covid-19, buat Kawan JM yang beraktivitas dimanapun dan kapanpun jangan lupa untuk 6M ya!

Yuk bersama-sama kita cegah penyebaran Covid-19! https://t.co/uBzMcXcObp",PT. JASAMARGA
909,2021-07-21 22:35:59,"@Nanangdaud_ @infomalang @KabarMLG Hqmpir awmua rs besar aekarang menerima px covid kak..rssa,pantinirmala,rkz,rsi,primahusada,rst,dll untuk full tidak emg fluktuatif kak.coba datang lgsg ke rs..",Faris
910,2021-07-21 22:35:36,"Personel Gabungan dari Gugus Tugas Penanggulangan Covid -19 Kec. Kutoarjo giat woro - woro Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat di wilayah Kec. Kutoarjo. Rabu, 21/07/2021 https://t.co/y9elbkexKw",Humas Sek Kta
911,2021-07-21 22:35:32,Riau Butuh Tambahan Vaksin Covid-19 https://t.co/FuqvSPVTQX,SuluhSumateraCoId
912,2021-07-21 22:35:23,@Ronnie_Rusli Klo yg dlm tahap spt ini ada seorang ahli dr indonesia yg telah meneliti kehebatan garam krosok + air dg ukuran tertentu yg disemprotkn melalui hidung kanan sampai keluar hidung kiri dan sebaliknya. Peneliti ini mengabarkan cara ini terbukti efektif unt yg covid blm sampai paru,muchlis
913,2021-07-21 22:35:11,"#Jalan_Layang_MBZ Mulai tanggal 16 Juli 2021 pkl 00.00 WIB s.d 22 Juli 2021 pkl 24.00 WIB Penutupan Jalan Layang Mohamed Bin Zayed arah Cikampek, Selama Libur Hari Raya Idul Adha 1442 H dalam rangka pengendalian mobilitas masyarakat untuk menekan angka penyebaran Virus Covid-19. https://t.co/NnJd88zYTy",PT. JASAMARGA
914,2021-07-21 22:35:10,Seandainya anggaran sebesar ini digunakan utk penanganan Covid-19 semua. Mungkin ekonomi akan pulih beneran https://t.co/VVUKwp5uRP,Kholil78
915,2021-07-21 22:35:07,"@MMeilani95 gue baru sembuh dari covid, doain bisa beneran sembuh total. swab terakhir masih positif, alhamdulilahnya saturasi oksigen sudah 97, kapan hari turun sampe 80.",🐘
916,2021-07-21 22:35:05,BRP org dinegeri ini yg terserang covid dan sembuh tp tdk melapor?,frogie
917,2021-07-21 22:35:05,Sudah Empat Atlet Positif COVID-19 di Kampung Olimpiade Tokyo https://t.co/pYTaeHNyGk https://t.co/4EM6WVxX5K,Bukan Pemuja Kofit 😋
918,2021-07-21 22:34:47,Sepak terjang BPOM di masa pandemi banyak mendapat sorotan. Dari tak meloloskan uji klinis yang tak sesuai prosedur hingga membantah klaim 'obat' COVID-19. https://t.co/ek9IXwr5hf,detikHealth
919,2021-07-21 22:34:40,@xyble @unfindable__ @AREAJULID Kena covid ntar nanges,Conqueror⁷🎏
920,2021-07-21 22:34:33,@Lrstdiah lha ko aneh CS nya. kan memang setelah kena covid selama 3 bulan belum boleh di vaksin,Wawan Adie
921,2021-07-21 22:34:31,@asetianugraha @harmanwardani @BudionoMaxi @ernestprakasa Halah lu mah bukan mau diskusi. Jelas covidiot cabang masih percaya ada covid.,turfa auliarachman
922,2021-07-21 22:34:28,"@LuvFlaa Kalau covid yg nunggangi apa/siapa...?
#JanganTunggu2024",Toni
923,2021-07-21 22:34:15,Gubernur Gandeng Tokoh Masyarakat Sumut Sosialisasikan Prokes Covid-19 https://t.co/GGCSwDV7t7,SuluhSumateraCoId
924,2021-07-21 22:34:07,Zodiak yang Buruk Kepribadian sampai Kesemutan Setelah Sembuh COVID-19 https://t.co/BgVV7bjSFf,VIVAcoid
925,2021-07-21 22:33:50,"@Markonah_003 Baiknya rektor UI jdiin ketua satgas penanganan covid 19 saja 
Virus langsung mudik",Abu Hafidz
926,2021-07-21 22:33:39,Mak demam pastu mak abah tidur asing2 laa takut mak +ve covid sebab ada kawan dia +ve. Setiap 30 min pi jelum kepala mak dengan air limau. Tapi suhu tak turun pun. Pagi ni suruh mak buat swab test. Harap2 takdak apa mak -ve cuma demam besa sobs 😢,Zulfa Atiqah
927,2021-07-21 22:33:35,@PartaiSocmed Pandemi covid berakhir ketika kebijakan pemerintah menganggap virus covid sama dengan virus flu. Semua kita akan terpapar covid seperti kita semua pernah terkena flu.,Bukan Sales Sinovack
928,2021-07-21 22:33:32,"Tips dari orang yang sembuh dari covid 19 parah

Gubernur Jawa Timur Mahasiswa RIP PES Indomie https://t.co/Wi2jHvV8WL",Yani Abdul Rozak
929,2021-07-21 22:33:30,"Geng,doakan aku negative swab test aku. Pakcik belakang katil aku ni boleh pulak nak positive covid pulak 💔💔😭😭",mulhim
930,2021-07-21 22:33:27,@PengamatAkunGL China sdh lama bebas Covid bro.. tidak ada keharusan pakai masker lagi kecuali di sedikit tempat2 tertentu.,Daemoen
931,2021-07-21 22:33:22,"@haziqahrzan Tapi kalau ambin engineering, boleh tahan sakit kepala jugak covid covid ni😭😂",𝙈𝙞𝙧𝙯𝙖
932,2021-07-21 22:33:20,"Anti vaksin Covid itu sama sama pemuja Covid. Perkara kematian sedikit mereka bacot seolah kiamat bumi ini. 
Kubilang anti vaksin covid krn ketengok ga semua mereka murni anti vaksin, cumak vaksin covid saja.",Poison Tea for your Soul
933,2021-07-21 22:33:15,"@SarahMuhaj @Markonah_003 iyah kak..
katanya vaksin bisa mengurangi resiko terpapar covid_19 
lah ini kok malah banyak yg meninggal 
kan aneh",kembangturi88
934,2021-07-21 22:32:56,"@keuangannews_id °°
Pingin nanya kapan dikubur, kan ngga sopan yak. https://t.co/ZaDe0QyZNn",♀️ₐᵢᵣₐ ₐfₙᵢ ₐₘₐₗᵢₐ 🇲🇨🇵🇸
935,2021-07-21 22:32:23,Sedihnya tengok some of people hilang orang yang tersayang sebab covid. semoga diberikan kekuatan untuk hadapi semua ni 😔,initiator
936,2021-07-21 22:31:43,Covid-19: Beri ubat Baricitinib elak radang paru-paru - Utusan Digital https://t.co/FYGFgz3W8D,𝓩ulkifli𝓝azri
937,2021-07-21 22:31:42,"@noormafmz Setuju, apalagi kasus Covid ini sepertinya masih tinggi ya Mbak. Apalagi pemerintah juga menambahkan bantuan.",Riska Ngilan Haryono
938,2021-07-21 22:31:28,"Tuhan bener bener baik bgt. Kknya mama  sakit stroke, nyari RS udh gak dpt2. Kondisinya sudah melemah dri awal gue Covid. Tp ternyata dia nggu masa Isoman org rumah selesai (hari ini) baru diangkat penyakitnya. Sudah damai di Surganya Tuhan. Amin.",.
939,2021-07-21 22:31:18,"Dilihat juga bang berapa jumlah pengetesannya, saya turut berharap serta ikut senang jika penularan Covid ini bisa turun spy kita semua dpt beraktivitas spt sedia kala, patuhi prokes, jaga kesehatan. 🙏 https://t.co/9UoM3BV1T9",Albertsantoso
940,2021-07-21 22:31:03,@DivHumas_Polri Alhamdulillah ada bantuan untuk masyarakat yg terdampak Covid 19......mudah-mudahan sampai kepada yg berhak menerima.,gogot suhartono
941,2021-07-21 22:31:02,Sebanyak 29 Anggota DPR Terpapar Covid-19 https://t.co/iPpVb5zmgh,Keuangan News
942,2021-07-21 22:30:48,@myfm30_ @Dennysiregar7 endasmu ...klon kena covid mau dibiarin aja,alein
943,2021-07-21 22:30:37,@ridwankamil @Abrata73647759 Mudah2an demo hari ini tak menjadi klaster baru covid-19.....,bambang mulyono
944,2021-07-21 22:30:26,"@AREAJULID yg kek gini tuh kalo kena covid ngga usah diurusin, RS udah penuh banyak yg di suruh pulang sampe meninggal dirumah di teras RS karna ngga kebagian tempat https://t.co/ws5ltwdtx7",jjnnffrrr
945,2021-07-21 22:30:21,@Mentimoen Moen...tak ada satupun ya orang2 nya yg make masker ?....bahkan tim Rescue nya..?..mantaff pandemi covid-19  sdh masa lalu disono ya ?,ℹnC🌐GNIT⭕🇮🇩
946,2021-07-21 22:30:12,"6 Istilah yang Dipakai Pemerintah untuk Atasi Pandemi Covid-19, Mulai dari PSBB hingga PPKM Level 4 - #LawanCovid19

https://t.co/rVMyi7lF3r",IDCorner 🇮🇩
947,2021-07-21 22:30:05,"Usai PPKM Darurat, Kasus Covid-19 di Kabupaten Tegal Diklaim Turun https://t.co/1An1ulRYPh",GATRAcom
948,2021-07-21 22:30:00,"POLRI menghimbau kpd masyarakat agar selalu mentaati PROKES 5M, 
1. wajib memakai masker,
2. rajin mencuci tgn dgn sabun,
3. menghindari kerumunan,
4. menjaga jarak aman dan
5. mengurangi mobilitas,
demi memutus mata rantai penyebaran virus covid 19.
Bersama kita lawan corona.",NTMC POLRI
949,2021-07-21 22:29:56,"Tengah malam dapat kabar Ust Taufiq Hulaimi meninggal dunia. 

Perjuangan beliau melawan Covid dikira berhasil karena kondisi sempat membaik. Ketua PKS Kota Bogor, Kang @atangtrisnanto berkabar demikian. Semoga Allah Swt memuliakan alm di sisi-Nya. https://t.co/Etr1tEY7jk",Suryade
950,2021-07-21 22:29:30,"Meningkatnya pasien Covid-19 dan kurangnya pasokan oksigen, RSUD Jayapura akhirnya mendatangkan mesin produksi oksigen medis dari Perancis. Mulai Agustus 2021, pihaknya sudah bisa memproduksi oksigen medis sendiri. Dampak Baik Otsus #PapuaIndonesia https://t.co/Ou63FuymCg",Alvino Veronica
951,2021-07-21 22:29:23,"Gunakan Anggaran Yg Sudah Tersedia Dalam APBDes Untuk Penanganan Covid 19
@halimiskandarnu 
@malik_haramain 
@yusradaridesa 
@fachrilabalado 
@azzameldzikrie 
@kemendespdtt 
@tppindonesia 
@SukoyoKasekpro 
@tpp_provKalsel https://t.co/09tK5oCdJT",Mahdiati
952,2021-07-21 22:29:01,"DZALIM oh DZALIM

Tidak konsisten masih ditunjukkan penguasa, wujudnya tidak mampu dalam melayani urusan ummat, seolah Covid diwaspadai di Ummat Islam. Namun seolah tak ada di pasar, tempat ibadah non Islam, atau TKA yg antri berdatangan ke negeri kita. Sungguh memprihatinkan.. https://t.co/8OCLm2LCjP",Topi Legend
953,2021-07-21 22:28:55,"Pandemi apappun yang ber awal pasti akan berakhir, namanya juga Mahluk, Hanya Allah yang tidak berawal dan tidak memiliki akhir.
https://t.co/PJbIPxNe0R",empros contractors
954,2021-07-21 22:28:40,@Gus_Raharjo Dengan hoak ini smg membuat mereka percaya covid itu ada .,indar darwita
955,2021-07-21 22:28:24,"05.26 Polri Sat Lantas Jaktim gabung TNI, Dishub dan Pol-PP melaksanakan Pembatasan Mobilitas &amp; Penyekatan guna pencegahan penyebaran Virus Covid 19 di Pos PPKM Darurat Kolong Jembatan Cacing Cakung Jakarta Timur. https://t.co/KSPaG15txz",TMC Polda Metro Jaya
956,2021-07-21 22:28:22,@Dena_ajaa Gak usah sampe meninggal. Cebong n keluarganya banyak juga yg menderita secara ekonomi krn kebijakan penanganan covid yg tdk konsisten (rakyat dibatasi tapi WNA/TKA tetap masuk. Sekarang baru teriak2... STOP WNA/ TKA masuk Indonesia),Ersat Arema 🇮🇩🕋
957,2021-07-21 22:28:18,@nameisnoval SEMOGA LU SEMUA PADA MATI MENGENASKAN KRN COVID ANJING!,Angelo_grund_no
958,2021-07-21 22:28:10,"Seandainya ketua penanganan Covid-19 diberikan kepada Rektor UI mungkin penyebaran tdk menjadi parah seperti saat ini, cukup dibuat aturan Covid-19 dilarang masuk ke Indonesia.",Rian.RD
959,2021-07-21 22:28:04,"Ga bisa nyium, kirain covid

ternyata LDR",🦁
960,2021-07-21 22:28:02,"@susipudjiastuti Berbicara di ruang publik ya hanya berbicara statistik, data dan angka dan yang melakukan bukan cuma buzzer tapi epidemiolog, IDI dll.Tapi coba di lihat ketika ada yang wafat ketika covid maka kita semua bersedih mengucapkan inalillahi wa innailaihi rojiun atau turun berdukacita",Niko
961,2021-07-21 22:27:48,"TRAGEDI Jenazah Pasien Covid-19 Ditolak Warga dan Kepala Desa hingga 5 Kali untuk Dimakamkan
 
https://t.co/4IjeXch51h via @tribunnews",Tribun Medan
962,2021-07-21 22:27:46,"Banyak yang Stres karena Covid-19, Pengguna Narkoba Ikut Meningkat https://t.co/x0inhRIWuu",Jawa Pos
963,2021-07-21 22:27:44,"Setelah minta maaf. Apa selanjutnya??

Ramai-ramai Pejabat Minta Maaf soal Penanganan Covid-19 https://t.co/LBakqBtWoz https://t.co/xFIf0ciQ3S",Odang A Z
964,2021-07-21 22:27:27,@kartikaicha18 @garry_77 @Anggitahusain2 @doremi0209 @Gilang_Mahesa https://t.co/3XBLER5NpQ knp kok surabaya saja?ada apa dng surabaya?,Matt´s Hudi
965,2021-07-21 22:27:21,"Yusuf Hamka , keturunan tionghoa baik , kebetulan beragama islam , membantu saudaransaudari yg mau kremasi di jakarta untuk jenazah.covid dari umat non muslim.bisa hub beliau , dengan kekuasaannya bisa tekan biaya kremasi 7 jt , somoga Allah beri sehat padanya https://t.co/zhKWlStxZk",Wan Li 😎
966,2021-07-21 22:27:20,"Sosialisasi PPKM Darurat Covid-19 Dan Operasi Swab Hunter, Serta Patroli Yustisi Di Jl. Ngagel
https://t.co/CvM5rMKHNj",KODIM TIPE A 0832
967,2021-07-21 22:27:16,"Remuk baca reply-nya. Utk yg masih nganggep covid cuma angka, utk yg masih bilang covid itu gak ada, silakan baca ini. Mereka kehilangan separuh dunianya.. https://t.co/OXZEW9wpzC",Atika Rakhmahayu
968,2021-07-21 22:27:15,"Adanya pasien covid yg meninggal saat isoman dan bukan di RS, harusnya bisa menghentikan pemikiran ngaco anticovid. Harusnya begitu ya .... kalo masih ngeyel berarti mereka menuhankan pemikirannya sendiri",Ummu Umarah
969,2021-07-21 22:26:39,APEC Sepakat Tingkatkan Vaksinasi Covid https://t.co/CGNLW6g8s0 https://t.co/f3C7NnNI2M,Investor Daily
970,2021-07-21 22:26:14,BUPATI KEEROM-PAPUA : &amp;#8220;MARI BEKERJASAMA MENJAGA KEEROM DARI LONJAKAN COVID 19 https://t.co/Q2Lu5snK8Q,Jufryzal
971,2021-07-21 22:26:14,"Semoga Ikhtiar dan Do'a masyarakat desa diberkahi Allah SWT,,,sehingga Bangsa Indonesia aman dan terbebas dari wabah Covid-19...Aamin.
@jokowi
@halimiskandarnu
@kemendespdtt
@taufikmadjid71
@tppkemendes
@Irfan09535842
@KabP3md
@P3mdNatuna https://t.co/tz79i8qCMM",rahmatborneo
